price,bedrooms,bathrooms,toilets,parking_space,title,town,state
38000000,3,4,4,2,Terraced Duplexes,Lekki,Lagos
70000000,3,4,4,4,Detached Duplex,Ajah,Lagos
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
45000000,4,4,5,4,Detached Duplex,Karsana,Abuja
36000000,3,3,4,4,Semi Detached Duplex,Lekki,Lagos
300000000,5,5,6,4,Detached Duplex,Garki,Abuja
170000000,5,6,6,4,Detached Duplex,Lekki,Lagos
65000000,4,4,5,4,Detached Duplex,Lekki,Lagos
165000000,5,7,8,4,Detached Duplex,Lekki,Lagos
90000000,5,6,6,4,Detached Duplex,Lekki,Lagos
260000000,4,4,5,4,Terraced Duplexes,Ikoyi,Lagos
165000000,5,5,6,4,Detached Duplex,Wuye,Abuja
110000000,5,5,6,4,Detached Duplex,Lekki,Lagos
1300000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
140000000,5,5,6,4,Detached Duplex,Ibeju Lekki,Lagos
19900000,3,3,4,2,Terraced Duplexes,Life Camp,Abuja
190000000,4,4,5,3,Terraced Duplexes,Wuse 2,Abuja
120000000,5,5,6,7,Detached Duplex,Lekki,Lagos
40000000,8,8,1,5,Detached Duplex,Ajah,Lagos
43000000,4,5,4,4,Semi Detached Duplex,Lokogoma District,Abuja
34500000,3,4,4,4,Terraced Duplexes,Lekki,Lagos
50000000,3,6,4,6,Detached Bungalow,Lokogoma District,Abuja
165000000,5,5,6,5,Detached Duplex,Magodo,Lagos
28500000,4,4,4,1,Terraced Duplexes,Ikorodu,Lagos
155000000,6,6,7,4,Detached Duplex,Magodo,Lagos
140000000,5,5,5,4,Detached Duplex,Lekki,Lagos
300000000,1,3,4,2,Block of Flats,Yaba,Lagos
130000000,4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos
600000000,5,5,6,5,Detached Duplex,Ikoyi,Lagos
75000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
360000000,7,7,7,4,Detached Duplex,Victoria Island (VI),Lagos
320000000,5,5,5,6,Detached Duplex,Lekki,Lagos
700000000,5,5,6,4,Detached Duplex,Maitama District,Abuja
200000000,5,5,6,4,Detached Duplex,Lekki,Lagos
11500000,3,3,4,2,Detached Bungalow,Mowe Ofada,Ogun
42000000,5,5,6,6,Terraced Duplexes,Ajah,Lagos
80000000,4,4,5,4,Detached Duplex,Lekki,Lagos
900000000,5,5,6,8,Detached Duplex,Ikoyi,Lagos
26000000,4,4,4,5,Detached Duplex,Ayobo,Lagos
25000000,3,3,4,1,Block of Flats,Apo,Abuja
120000000,4,4,5,6,Detached Duplex,Lekki,Lagos
49000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
180000000,5,5,6,8,Detached Duplex,Lekki,Lagos
150000000,3,3,4,4,Block of Flats,Ikoyi,Lagos
300000000,5,5,5,4,Detached Duplex,Lekki,Lagos
85000000,5,5,6,6,Detached Duplex,Lekki,Lagos
10000000,3,4,4,4,Detached Bungalow,Abeokuta North,Ogun
400000000,7,8,8,5,Detached Duplex,Lekki,Lagos
220000000,7,5,5,4,Detached Duplex,Mabushi,Abuja
80000000,5,5,5,4,Detached Duplex,Lekki,Lagos
48000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
45000000,4,4,5,3,Semi Detached Duplex,Ajah,Lagos
25000000,2,2,2,4,Block of Flats,Ojo,Lagos
150000000,4,5,5,6,Detached Duplex,Port Harcourt,Rivers
60000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
55000000,4,5,5,5,Detached Duplex,Ikeja,Lagos
125000000,5,5,5,4,Detached Duplex,Lekki,Lagos
37000000,3,3,4,2,Terraced Duplexes,Ibeju Lekki,Lagos
75000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
13000000,3,3,4,2,Semi Detached Bungalow,Ajah,Lagos
70000000,5,4,5,5,Detached Duplex,Lekki,Lagos
61000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
71000000,4,4,4,3,Terraced Duplexes,Lekki,Lagos
88000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
22000000,2,5,5,4,Semi Detached Bungalow,Karu,Abuja
35000000,3,3,4,3,Semi Detached Bungalow,Arepo,Ogun
70000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
300000000,5,5,6,4,Detached Duplex,Lekki,Lagos
95000000,5,5,6,4,Detached Duplex,Lekki,Lagos
34000000,5,6,6,8,Semi Detached Duplex,Ajah,Lagos
65000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
8500000,2,2,3,4,Semi Detached Bungalow,Ifako-Ijaiye,Lagos
300000000,1,1,1,1,Detached Duplex,Ikeja,Lagos
175000000,5,5,6,7,Detached Duplex,Lekki,Lagos
65000000,4,4,5,5,Detached Duplex,Lekki,Lagos
150000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
120000000,4,4,5,5,Semi Detached Duplex,Jabi,Abuja
650000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
75000000,5,6,6,5,Detached Duplex,Ajah,Lagos
90000000,5,5,6,6,Detached Duplex,Lekki,Lagos
230000000,5,5,5,4,Detached Duplex,Magodo,Lagos
1300000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
55000000,4,4,5,3,Detached Duplex,Lekki,Lagos
400000000,5,5,6,8,Detached Duplex,Ikoyi,Lagos
370000000,5,5,5,4,Detached Duplex,Lekki,Lagos
270000000,5,5,5,5,Detached Duplex,Lekki,Lagos
370000000,5,6,7,5,Detached Duplex,Lekki,Lagos
95000000,5,5,6,4,Detached Duplex,Lekki,Lagos
830000000,7,6,6,4,Detached Duplex,Maitama District,Abuja
350000000,6,6,7,2,Detached Duplex,Lekki,Lagos
16000000,3,3,4,4,Detached Bungalow,Mowe Town,Ogun
50000000,4,5,5,4,Detached Duplex,Ajah,Lagos
85000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
390000000,5,5,6,5,Detached Duplex,Lekki,Lagos
38000000,4,4,5,3,Terraced Duplexes,Ajah,Lagos
55000000,4,4,5,3,Detached Duplex,Lekki,Lagos
70000000,3,3,4,8,Block of Flats,Owerri Municipal,Imo
22500000,4,4,5,3,Detached Bungalow,Kafe,Abuja
25000000,3,3,4,3,Semi Detached Bungalow,Lekki,Lagos
25000000,2,5,5,4,Semi Detached Bungalow,Lekki,Lagos
55000000,4,5,5,4,Detached Duplex,Isheri North,Lagos
280000000,3,3,3,3,Block of Flats,Wuse,Abuja
85000000,4,4,5,3,Detached Duplex,Lekki,Lagos
27000000,3,3,4,4,Detached Bungalow,Ajah,Lagos
45000000,6,6,7,4,Detached Duplex,Owerri Municipal,Imo
90000000,4,4,5,5,Detached Duplex,Enugu,Enugu
60000000,4,5,5,8,Terraced Duplexes,Life Camp,Abuja
58000000,5,5,7,5,Terraced Duplexes,Lekki,Lagos
1100000000,5,5,6,5,Detached Duplex,Ikoyi,Lagos
30000000,3,3,4,4,Detached Bungalow,Magodo,Lagos
150000000,5,5,5,4,Detached Duplex,Wuse,Abuja
60000000,5,5,6,4,Detached Duplex,Lokogoma District,Abuja
50000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
65000000,6,6,7,3,Detached Duplex,Ikeja,Lagos
9000000,3,4,3,3,Detached Bungalow,Magboro,Ogun
65000000,3,3,4,4,Terraced Duplexes,Ajah,Lagos
235000000,5,5,6,4,Detached Duplex,Magodo,Lagos
40000000,3,4,5,3,Terraced Duplexes,Ajah,Lagos
800000000,6,6,7,8,Detached Duplex,Maitama District,Abuja
60000000,4,5,5,4,Detached Bungalow,Gwarinpa,Abuja
75000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
350000000,5,5,6,1,Detached Duplex,Wuse,Abuja
95000000,5,8,8,4,Detached Duplex,Magodo,Lagos
80000000,5,5,5,5,Detached Duplex,Lekki,Lagos
85000000,5,5,6,7,Detached Duplex,Ajah,Lagos
200000000,4,5,5,6,Detached Duplex,Katampe,Abuja
120000000,5,5,6,4,Detached Duplex,Magodo,Lagos
60000000,5,5,5,4,Detached Duplex,Ajah,Lagos
450000000,6,6,7,4,Detached Duplex,Victoria Island (VI),Lagos
75000000,3,3,4,4,Terraced Duplexes,Lekki,Lagos
80000000,5,5,6,4,Semi Detached Duplex,Lekki,Lagos
65000000,4,4,5,4,Detached Duplex,Lekki,Lagos
70000000,4,5,6,5,Detached Duplex,Ajah,Lagos
1100000000,5,5,5,6,Detached Duplex,Ikoyi,Lagos
150000000,4,4,5,6,Terraced Duplexes,Jabi,Abuja
150000000,2,3,3,4,Terraced Duplexes,Gwarinpa,Abuja
60000000,5,6,6,4,Detached Duplex,Ajah,Lagos
60000000,5,5,6,3,Semi Detached Duplex,Ajah,Lagos
46000000,4,5,5,4,Detached Duplex,Karsana,Abuja
17500000,3,4,4,5,Block of Flats,Lugbe District,Abuja
44000000,4,4,5,2,Semi Detached Duplex,Ajah,Lagos
15000000,6,6,6,6,Detached Duplex,Lekki,Lagos
120000000,3,3,4,4,Block of Flats,Victoria Island (VI),Lagos
70000000,5,5,6,1,Detached Duplex,Ikeja,Lagos
180000000,5,4,6,8,Detached Duplex,Utako,Abuja
160000000,5,5,6,4,Detached Duplex,Ikeja,Lagos
75000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
37000000,3,3,4,6,Detached Bungalow,Ajah,Lagos
280000000,5,5,5,5,Detached Duplex,Lekki,Lagos
300000000,5,5,6,5,Detached Duplex,Lekki,Lagos
15750000,3,3,4,2,Terraced Bungalow,Mowe Town,Ogun
82000000,4,4,5,4,Semi Detached Duplex,Lugbe District,Abuja
120000000,5,5,5,9,Detached Duplex,Port Harcourt,Rivers
120000000,3,4,5,3,Terraced Duplexes,Lekki,Lagos
55000000,3,4,4,5,Terraced Duplexes,Gwarinpa,Abuja
70000000,5,5,6,5,Detached Duplex,Lekki,Lagos
260000000,5,5,6,4,Detached Duplex,Ikeja,Lagos
600000000,1,1,1,4,Detached Duplex,Ikeja,Lagos
40000000,3,4,4,4,Terraced Duplexes,Lekki,Lagos
75000000,4,4,5,4,Detached Duplex,Lekki,Lagos
45000000,3,5,5,4,Detached Bungalow,Gwarinpa,Abuja
75000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
250000000,5,5,5,4,Detached Duplex,Maitama District,Abuja
65000000,4,4,5,4,Detached Duplex,Ajah,Lagos
250000000,3,3,4,4,Block of Flats,Jahi,Abuja
25000000,2,3,4,2,Terraced Duplexes,Lekki,Anambara
6000000,1,5,5,4,Detached Bungalow,Ikorodu,Lagos
155000000,5,5,6,4,Detached Duplex,Lekki,Lagos
80000000,5,5,6,4,Detached Duplex,Magodo,Lagos
70000000,4,4,5,4,Terraced Duplexes,Wuye,Abuja
170000000,5,5,6,6,Detached Duplex,Magodo,Lagos
50000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
70000000,5,5,6,4,Detached Duplex,Lekki,Lagos
300000000,6,7,7,6,Detached Duplex,Lekki,Lagos
33500000,3,4,4,3,Terraced Duplexes,Ajah,Lagos
50000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
65000000,4,4,5,3,Terraced Duplexes,Life Camp,Abuja
50000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
38000000,3,3,4,4,Detached Bungalow,Alimosho,Lagos
115000000,5,5,6,2,Detached Duplex,Lekki,Lagos
30000000,3,3,4,3,Terraced Duplexes,Lekki,Lagos
300000000,5,6,7,5,Detached Duplex,Lekki,Lagos
125000000,5,5,6,2,Detached Duplex,Lekki,Lagos
185000000,5,5,6,5,Detached Duplex,Lekki,Lagos
25000000,4,2,2,2,Detached Bungalow,Isolo,Lagos
25000000,3,3,3,8,Block of Flats,Ikotun,Lagos
95000000,5,5,6,7,Detached Duplex,Ajah,Lagos
26500000,3,4,5,2,Terraced Duplexes,Ajah,Lagos
110000000,5,5,5,4,Terraced Bungalow,Ikeja,Lagos
180000000,3,3,4,4,Block of Flats,Ikoyi,Lagos
58000000,4,5,6,3,Semi Detached Duplex,Lekki,Lagos
27000000,2,5,2,2,Detached Bungalow,Surulere,Lagos
200000000,5,5,6,5,Detached Duplex,Ikeja,Lagos
80000000,5,6,6,4,Semi Detached Duplex,Lekki,Lagos
98000000,5,5,6,3,Detached Duplex,Lekki,Lagos
280000000,4,4,5,4,Detached Duplex,Ikoyi,Lagos
10250000,2,2,3,2,Terraced Duplexes,Arepo,Ogun
190000000,5,5,5,4,Detached Duplex,Lekki,Lagos
72000000,4,5,5,4,Semi Detached Bungalow,Enugu,Enugu
38000000,3,3,4,3,Detached Bungalow,Ibeju Lekki,Lagos
125000000,5,5,6,4,Detached Duplex,Lekki,Lagos
290000000,4,5,6,6,Detached Duplex,Lekki,Lagos
140000000,6,8,8,4,Detached Duplex,Isheri North,Lagos
130000000,4,5,6,2,Terraced Duplexes,Lekki,Lagos
120000000,5,5,6,5,Detached Duplex,Lekki,Lagos
280000000,4,4,5,4,Detached Duplex,Ikoyi,Lagos
49000000,5,5,6,6,Semi Detached Duplex,Ibeju Lekki,Lagos
72000000,4,5,5,4,Block of Flats,Asaba,Delta
25000000,2,3,3,3,Block of Flats,Jahi,Abuja
150000000,5,5,5,4,Detached Duplex,Lekki,Lagos
80000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
85000000,5,5,6,5,Detached Duplex,Lekki,Lagos
20000000,5,5,6,5,Detached Bungalow,Ikotun,Lagos
32000000,3,3,4,4,Terraced Duplexes,Galadimawa,Abuja
25000000,3,2,2,1,Block of Flats,Sango Ota,Ogun
35000000,4,4,5,5,Detached Bungalow,Owerri Municipal,Imo
850000000,5,5,7,4,Detached Duplex,Maitama District,Abuja
65000000,4,5,5,4,Detached Duplex,Ajah,Lagos
325000000,5,5,5,4,Detached Duplex,Lekki,Lagos
280000000,5,5,6,4,Detached Duplex,Asokoro District,Abuja
55000000,4,4,5,4,Detached Duplex,Lekki,Lagos
52000000,4,4,5,4,Semi Detached Duplex,Ajah,Lagos
65000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
78000000,4,5,6,4,Semi Detached Duplex,Lekki,Lagos
550000000,5,5,6,4,Detached Duplex,Lekki,Lagos
75000000,4,5,5,4,Detached Duplex,Ajah,Lagos
90000000,4,4,5,8,Detached Duplex,Kaura,Abuja
140000000,4,4,5,9,Terraced Duplexes,Ikoyi,Lagos
150000000,4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos
55000000,4,5,5,4,Block of Flats,Ikeja,Lagos
113000000,4,4,5,2,Block of Flats,Lekki,Lagos
930000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
53000000,4,4,5,4,Detached Duplex,Ajah,Lagos
19500000,3,3,4,4,Detached Bungalow,Ibeju Lekki,Lagos
35000000,3,3,4,2,Block of Flats,Lekki,Lagos
95000000,5,5,6,3,Detached Duplex,Lekki,Lagos
130000000,5,7,7,4,Detached Duplex,Lekki,Lagos
170000000,4,4,5,4,Terraced Duplexes,Jabi,Abuja
8000000,2,3,3,1,Detached Bungalow,Ikorodu,Lagos
45000000,6,6,6,4,Block of Flats,Ibadan,Oyo
40000000,3,3,4,4,Terraced Duplexes,Ajah,Lagos
150000000,5,6,5,1,Detached Duplex,Lokogoma District,Abuja
130000000,5,5,6,4,Detached Duplex,Lekki,Lagos
40000000,2,5,3,4,Block of Flats,Lugbe District,Abuja
65000000,5,4,6,4,Detached Duplex,Lekki,Lagos
78000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
250000000,4,4,5,4,Terraced Duplexes,Ikoyi,Lagos
85000000,5,6,6,5,Detached Duplex,Lekki,Lagos
15000000,1,1,1,6,Detached Bungalow,Kubwa,Abuja
75000000,6,6,7,4,Semi Detached Duplex,Gwarinpa,Abuja
400000000,5,5,6,6,Detached Duplex,Lekki,Lagos
130000000,4,4,5,2,Semi Detached Duplex,Lekki,Lagos
270000000,5,6,6,4,Detached Duplex,Ikeja,Lagos
120000000,5,5,5,4,Detached Duplex,Lekki,Lagos
65000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
75000000,4,4,5,4,Detached Duplex,Lekki,Lagos
25000000,4,5,5,1,Detached Bungalow,Kubwa,Abuja
100000000,4,4,5,4,Terraced Duplexes,Guzape District,Abuja
137500000,6,6,7,8,Detached Duplex,Isheri North,Lagos
45000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
130000000,5,6,5,4,Detached Duplex,Lekki,Lagos
125000000,5,5,6,3,Detached Duplex,Lekki,Lagos
100000000,5,5,6,6,Detached Duplex,Lekki,Lagos
370000000,4,4,5,6,Detached Duplex,Ikoyi,Lagos
1600000000,5,5,5,4,Detached Duplex,Ikoyi,Lagos
280000000,7,7,8,7,Detached Duplex,Lekki,Lagos
110000000,5,6,7,6,Detached Duplex,Lekki,Lagos
250000000,4,5,5,1,Terraced Duplexes,Kado,Abuja
43000000,4,5,5,4,Detached Bungalow,Ikeja,Lagos
300000000,5,5,6,7,Detached Duplex,Lekki,Lagos
550000000,3,5,5,4,Block of Flats,Galadimawa,Abuja
22000000,2,3,3,4,Block of Flats,Karmo,Abuja
260000000,5,5,5,4,Detached Duplex,Lekki,Lagos
130000000,4,4,5,4,Detached Duplex,Lekki,Lagos
88000000,4,4,5,2,Detached Duplex,Lekki,Lagos
40000000,6,6,7,1,Detached Duplex,Ibeju Lekki,Lagos
400000000,3,4,4,5,Block of Flats,Garki,Abuja
120000000,5,5,6,5,Detached Duplex,Lekki,Lagos
40000000,3,4,4,3,Detached Bungalow,Lugbe District,Abuja
140000000,5,6,6,4,Detached Duplex,Lekki,Lagos
35000000,4,5,5,4,Detached Duplex,Ikorodu,Lagos
135000000,5,5,6,4,Detached Duplex,Lekki,Lagos
25000000,2,2,2,4,Block of Flats,Ibeju Lekki,Lagos
40000000,4,5,5,5,Detached Bungalow,Gwarinpa,Abuja
450000000,5,5,5,4,Detached Duplex,Lekki,Lagos
90000000,5,5,6,5,Detached Duplex,Gwarinpa,Abuja
16000000,1,2,2,4,Block of Flats,Lekki,Lagos
68000000,4,5,5,4,Detached Bungalow,Lekki,Lagos
94000000,5,5,5,4,Detached Duplex,Lekki,Lagos
33000000,3,3,3,3,Detached Bungalow,Lekki,Lagos
65000000,4,4,5,4,Detached Duplex,Ajah,Lagos
26000000,3,3,4,8,Block of Flats,Port Harcourt,Rivers
700000000,5,5,6,5,Detached Duplex,Ikoyi,Lagos
1100000000,5,5,6,5,Detached Duplex,Ikoyi,Lagos
170000000,5,5,6,4,Detached Duplex,Magodo,Lagos
450000000,6,6,7,4,Detached Duplex,Victoria Island (VI),Lagos
95000000,5,5,6,5,Detached Duplex,Lekki,Lagos
200000000,5,6,6,5,Detached Duplex,Magodo,Lagos
65000000,4,5,5,2,Terraced Duplexes,Gbagada,Lagos
60000000,5,5,5,4,Detached Duplex,Isolo,Lagos
250000000,7,7,8,1,Detached Duplex,Maitama District,Abuja
375000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
70000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
1600000000,5,6,6,5,Detached Duplex,Ikoyi,Lagos
85000000,5,5,6,4,Detached Duplex,Lekki,Lagos
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
60000000,4,4,5,4,Terraced Duplexes,Life Camp,Abuja
70000000,4,4,5,2,Semi Detached Duplex,Lekki,Lagos
80000000,3,5,6,4,Detached Bungalow,Lekki,Lagos
110000000,5,5,4,5,Detached Duplex,Lekki,Lagos
35000000,4,4,5,5,Detached Duplex,Enugu,Enugu
58000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
400000000,5,5,6,4,Detached Duplex,Lekki,Lagos
58000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
55000000,3,4,4,5,Detached Bungalow,Gwarinpa,Abuja
30000000,4,4,5,2,Terraced Duplexes,Ibeju Lekki,Lagos
52000000,5,5,6,4,Detached Duplex,Ikeja,Lagos
230000000,4,5,5,4,Semi Detached Duplex,Ikeja,Lagos
55000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
18000000,2,2,2,3,Semi Detached Bungalow,Ajah,Lagos
105000000,5,5,6,4,Detached Duplex,Lekki,Lagos
85000000,5,5,6,8,Detached Duplex,Lekki,Lagos
75000000,4,4,4,4,Detached Duplex,Lekki,Lagos
120000000,5,5,6,6,Detached Duplex,Gwarinpa,Abuja
37000000,3,4,4,3,Detached Bungalow,Lekki,Lagos
155000000,4,4,5,4,Semi Detached Duplex,Ikeja,Lagos
73000000,4,4,5,2,Semi Detached Duplex,Lekki,Lagos
85000000,4,4,5,4,Detached Duplex,Lekki,Lagos
40000000,5,5,6,6,Detached Duplex,Ojo,Lagos
50000000,5,5,5,4,Detached Duplex,Gwarinpa,Abuja
50000000,3,6,4,6,Detached Bungalow,Lokogoma District,Abuja
55000000,5,5,6,3,Detached Duplex,Ajah,Lagos
100000000,5,5,6,6,Detached Duplex,Lekki,Lagos
950000000,6,6,6,4,Detached Duplex,Ikoyi,Lagos
220000000,4,4,5,2,Terraced Duplexes,Ikoyi,Lagos
650000000,7,5,5,4,Detached Duplex,Jabi,Abuja
75000000,4,4,5,2,Semi Detached Duplex,Lekki,Lagos
47000000,4,4,5,2,Detached Duplex,Ajah,Lagos
49000000,4,4,4,2,Terraced Duplexes,Lekki,Lagos
120000000,5,5,6,3,Detached Duplex,Victoria Island (VI),Lagos
250000000,5,5,6,3,Detached Duplex,Lekki,Lagos
70000000,5,5,6,7,Detached Duplex,Isheri North,Lagos
125000000,4,4,5,4,Detached Duplex,Lekki,Lagos
120000000,5,6,6,4,Detached Duplex,Lekki,Lagos
120000000,5,5,5,4,Detached Duplex,Lekki,Lagos
7850000,2,2,3,2,Terraced Bungalow,Owerri Municipal,Imo
185000000,6,7,7,8,Terraced Duplexes,Guzape District,Abuja
75000000,4,4,5,6,Semi Detached Duplex,Lekki,Lagos
75000000,4,4,5,3,Terraced Duplexes,Jahi,Abuja
250000000,5,5,5,4,Detached Duplex,Lekki,Lagos
200000000,4,4,5,4,Detached Duplex,Ikoyi,Lagos
198000000,5,5,6,5,Detached Duplex,Ikeja,Lagos
200000000,5,6,7,8,Detached Duplex,Lekki,Lagos
240000000,7,7,8,4,Detached Duplex,Ikeja,Lagos
150000000,4,4,5,3,Detached Duplex,Victoria Island (VI),Lagos
110000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
120000000,6,6,7,6,Detached Duplex,Karsana,Abuja
45000000,3,3,4,2,Semi Detached Duplex,Ajah,Lagos
35000000,2,2,2,2,Terraced Duplexes,Ajah,Lagos
100000000,5,5,6,4,Terraced Duplexes,Lekki,Lagos
350000000,6,6,7,5,Detached Duplex,Lekki,Lagos
52000000,2,2,3,2,Block of Flats,Lekki,Lagos
250000000,4,4,5,4,Terraced Duplexes,Ikoyi,Lagos
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
68000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
35000000,3,3,4,3,Detached Duplex,Ibeju Lekki,Lagos
135000000,5,5,6,5,Detached Duplex,Lekki,Lagos
130000000,5,5,6,6,Detached Duplex,Lekki,Lagos
140000000,5,6,7,4,Detached Duplex,Lekki,Lagos
70000000,4,4,5,4,Detached Duplex,Ajah,Lagos
60000000,4,4,5,2,Detached Duplex,Ajah,Lagos
190000000,5,5,6,4,Detached Duplex,Lekki,Lagos
10500000,3,3,4,3,Semi Detached Bungalow,Obafemi Owode,Ogun
92000000,4,4,5,4,Detached Duplex,Ajah,Lagos
270000000,5,5,6,5,Detached Duplex,Ikoyi,Lagos
70000000,5,5,6,4,Semi Detached Duplex,Ajah,Lagos
165000000,5,6,6,4,Detached Duplex,Wuye,Abuja
70000000,4,4,4,4,Detached Duplex,Lekki,Lagos
33000000,4,4,5,7,Detached Duplex,Kafe,Abuja
18000000,3,3,4,2,Semi Detached Bungalow,Ibeju Lekki,Lagos
100000000,4,5,5,4,Detached Duplex,Lekki,Lagos
80000000,5,5,5,4,Detached Duplex,Gaduwa,Abuja
65000000,3,4,4,4,Terraced Duplexes,Lekki,Lagos
70000000,4,4,5,4,Terraced Bungalow,Ikeja,Lagos
78000000,5,5,4,4,Detached Duplex,Ajah,Lagos
35000000,4,4,5,3,Terraced Duplexes,Ajah,Lagos
1400000000,6,7,7,9,Detached Duplex,Ikoyi,Lagos
135000000,5,6,6,4,Detached Duplex,Lekki,Lagos
100000000,5,6,6,3,Terraced Duplexes,Guzape District,Abuja
110000000,5,5,6,4,Detached Duplex,Lekki,Lagos
500000000,5,5,6,8,Detached Duplex,Maitama District,Abuja
90000000,5,5,6,4,Detached Duplex,Lekki,Lagos
25000000,4,5,5,4,Block of Flats,Ajah,Lagos
30000000,3,5,3,4,Semi Detached Bungalow,Arepo,Ogun
40000000,5,5,6,4,Terraced Duplexes,Gaduwa,Abuja
125000000,4,4,5,4,Detached Duplex,Lekki,Lagos
63000000,5,5,6,5,Detached Duplex,Lekki,Lagos
130000000,5,5,5,4,Detached Duplex,Guzape District,Abuja
35000000,4,6,5,3,Detached Duplex,Ajah,Lagos
40000000,4,4,4,2,Terraced Duplexes,Lekki,Lagos
21000000,2,2,2,1,Block of Flats,Lekki,Lagos
80000000,4,4,5,5,Detached Duplex,Lekki,Lagos
75000000,4,4,5,4,Detached Duplex,Lekki,Lagos
90000000,5,5,6,5,Semi Detached Duplex,Maryland,Lagos
65000000,4,4,5,4,Detached Duplex,Lekki,Lagos
135000000,4,5,5,4,Semi Detached Duplex,Wuye,Abuja
160000000,4,4,5,5,Detached Duplex,Lekki,Lagos
67000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
55000000,4,4,5,3,Detached Duplex,Lekki,Lagos
95000000,4,4,5,2,Detached Duplex,Lekki,Lagos
150000000,5,5,6,4,Detached Duplex,Lekki,Lagos
16250000,2,3,3,3,Block of Flats,Ajah,Lagos
130000000,5,5,5,4,Detached Duplex,Lekki,Lagos
65000000,4,4,5,3,Detached Duplex,Ajah,Lagos
43000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
85000000,4,4,5,4,Detached Duplex,Lekki,Lagos
55000000,2,2,2,2,Block of Flats,Kado,Abuja
80000000,7,7,8,6,Detached Duplex,Oshodi,Lagos
50000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
650000000,5,5,6,1,Detached Duplex,Ikoyi,Lagos
180000000,5,5,6,4,Detached Duplex,Lekki,Lagos
75000000,5,5,6,5,Detached Duplex,Lekki,Lagos
70000000,5,5,6,4,Detached Duplex,Lekki,Lagos
20000000,3,3,4,4,Detached Bungalow,Kubwa,Abuja
75000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
40000000,4,4,5,1,Detached Bungalow,Port Harcourt,Rivers
200000000,5,5,5,4,Detached Duplex,Ikeja,Lagos
65000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
39000000,3,4,5,4,Detached Duplex,Mowe Town,Ogun
65000000,5,5,6,4,Detached Duplex,Ibeju Lekki,Lagos
170000000,5,6,6,6,Detached Duplex,Lekki,Lagos
280000000,5,6,6,6,Detached Duplex,Victoria Island (VI),Lagos
50000000,4,5,5,4,Semi Detached Duplex,Ajah,Lagos
35000000,3,2,3,8,Block of Flats,Ejigbo,Lagos
65000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
80000000,5,5,5,4,Detached Duplex,Lekki,Lagos
90000000,4,4,5,6,Detached Duplex,Lekki,Lagos
50000000,3,3,3,4,Detached Duplex,Ajah,Lagos
140000000,5,5,6,5,Detached Duplex,Ajah,Lagos
180000000,5,5,6,6,Semi Detached Duplex,Wuse 2,Abuja
185000000,4,5,6,3,Terraced Duplexes,Ikeja,Lagos
45000000,4,4,5,3,Semi Detached Duplex,Ibadan,Oyo
46000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
